method,nbins_ts,model,alpha,bins_T,Ts,p_threshold,cal_cov,cal_avg_size,cal_std_size,test_cov,test_avg_size,test_std_size
tempscale_global_cp,2,resnet50,0.03,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[2.0, 1.9000000000000001]",0.008550713952871103,0.9718137254901961,6.980392156862745,5.084299925119085,0.9706601466992665,6.616136919315403,4.7712293568204345
tempscale_global_cp,2,resnet50,0.04,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[2.0, 1.9000000000000001]",0.017494362049358836,0.9607843137254902,5.122549019607843,3.758934633766649,0.9511002444987775,4.93643031784841,3.6343737881430775
tempscale_global_cp,2,resnet50,0.05,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[2.0, 1.9000000000000001]",0.02271493653365564,0.9522058823529411,4.540441176470588,3.2836988651117007,0.941320293398533,4.4645476772616135,3.2917381728848243
tempscale_global_cp,2,resnet50,0.06,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[2.0, 1.9000000000000001]",0.027891981379951858,0.9411764705882353,4.110294117647059,2.918012335807747,0.9266503667481663,3.9559902200489,2.8478996781701187
tempscale_global_cp,2,resnet50,0.07,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[2.0, 1.9000000000000001]",0.03460743868704774,0.9313725490196079,3.7316176470588234,2.5915171442049516,0.9168704156479217,3.584352078239609,2.500532878807416
tempscale_global_cp,2,resnet50,0.08,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[2.0, 1.9000000000000001]",0.03904186267963716,0.9203431372549019,3.4877450980392157,2.3644314521439895,0.9168704156479217,3.39119804400978,2.3315673149520375
tempscale_global_cp,2,resnet50,0.09,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[2.0, 1.9000000000000001]",0.047014070449118095,0.9105392156862745,3.1752450980392157,2.0781130531074528,0.9095354523227384,3.0293398533007334,1.9540240729463312
tempscale_global_cp,2,resnet50,0.1,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[2.0, 1.9000000000000001]",0.05007630697534382,0.9019607843137255,3.071078431372549,1.9684638217091854,0.902200488997555,2.9070904645476774,1.837180148735183
tempscale_global_cp,2,convnext_tiny,0.01,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.9000000000000001, 2.3]",0.0056984110271358634,0.9901960784313726,9.14828431372549,5.542732567184039,0.9828850855745721,8.9119804400978,5.501018197782239
tempscale_global_cp,2,convnext_tiny,0.02,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.9000000000000001, 2.3]",0.009653047592779185,0.9803921568627451,7.251225490196078,4.6649373688224935,0.9682151589242054,7.163814180929095,4.598294690249942
tempscale_global_cp,2,convnext_tiny,0.03,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.9000000000000001, 2.3]",0.013411151054564918,0.9705882352941176,6.115196078431373,4.067923840648686,0.9633251833740831,6.100244498777506,3.9181384905556738
tempscale_global_cp,2,convnext_tiny,0.04,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.9000000000000001, 2.3]",0.018405983904138168,0.9607843137254902,5.241421568627451,3.508644777577387,0.9633251833740831,5.210268948655257,3.320646264615999
tempscale_global_cp,2,convnext_tiny,0.05,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.9000000000000001, 2.3]",0.023664558509466915,0.9509803921568627,4.552696078431373,3.064609431306901,0.9584352078239609,4.623471882640587,2.978330323472042
tempscale_global_cp,2,convnext_tiny,0.06,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.9000000000000001, 2.3]",0.027329085802430764,0.9399509803921569,4.166666666666667,2.8017268251231022,0.9559902200488998,4.2469437652811735,2.691133081231089
tempscale_global_cp,2,convnext_tiny,0.07,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.9000000000000001, 2.3]",0.032108002445118466,0.9313725490196079,3.840686274509804,2.548858167964598,0.9486552567237164,3.8728606356968216,2.3997701362295016
tempscale_global_cp,2,convnext_tiny,0.08,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.9000000000000001, 2.3]",0.0352537117423406,0.9215686274509803,3.661764705882353,2.4021658575922222,0.941320293398533,3.687041564792176,2.2691409791181867
tempscale_global_cp,2,convnext_tiny,0.09,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.9000000000000001, 2.3]",0.03706343196619177,0.9105392156862745,3.5355392156862746,2.3149581166395783,0.9315403422982885,3.584352078239609,2.2285872449412323
tempscale_global_cp,2,convnext_tiny,0.1,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.9000000000000001, 2.3]",0.045641098907328814,0.9007352941176471,3.116421568627451,1.9821321800381118,0.9168704156479217,3.1442542787286065,1.8766933657718459
tempscale_global_cp,2,densenet121,0.01,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.3, 1.5]",0.0007452030084322825,0.9901960784313726,12.719362745098039,7.1880154605129265,0.9828850855745721,12.528117359413203,7.169946556249816
tempscale_global_cp,2,densenet121,0.02,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.3, 1.5]",0.0015390213830540622,0.9803921568627451,10.785539215686274,6.854892106202534,0.9731051344743277,10.547677261613693,6.876009869088381
tempscale_global_cp,2,densenet121,0.03,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.3, 1.5]",0.0034014795192467417,0.9705882352941176,8.528186274509803,6.047134278723241,0.960880195599022,8.38875305623472,6.115271729275966
