method,nbins_ts,model,alpha,test_cov,test_avg_size,test_score,test_score_impr_vs_global,cal_cov,cal_avg_size,cal_score,p_threshold
tempscale_global_cp,5.0,densenet121,0.08,0.8997555012224939,4.278728606356968,0.8753611913758613,0.005501222493887625,0.9215686274509804,4.455882352941177,0.8822415329768272,0.0185451295061551
global_cp,,densenet121,0.09,0.8899755501222494,4.273838630806846,0.8705823516336963,,0.9117647058823528,4.432598039215686,0.8778687611408198,0.0059715108945964
tempscale_global_cp,1.0,densenet121,0.09,0.8875305623471883,4.06356968215159,0.8741386974883307,0.0035563458546343796,0.9105392156862744,4.21078431372549,0.8822972370766488,0.0198072900981016
tempscale_global_cp,2.0,densenet121,0.09,0.8899755501222494,4.019559902200489,0.8763614136474772,0.005779062013780867,0.9117647058823528,4.165441176470588,0.8839405080213903,0.0211180865421952
tempscale_global_cp,3.0,densenet121,0.09,0.8924205378973105,4.092909535452323,0.8759168704156479,0.005334518781951569,0.9105392156862744,4.261029411764706,0.881155303030303,0.0192069438268627
tempscale_global_cp,4.0,densenet121,0.09,0.8924205378973105,4.075794621026895,0.8763058457434986,0.0057234941098022185,0.9105392156862744,4.253676470588236,0.8813224153297682,0.0203633491334679
tempscale_global_cp,5.0,densenet121,0.09,0.8948655256723717,4.100244498777506,0.8769726605912425,0.006390308957546109,0.9117647058823528,4.235294117647059,0.8823529411764706,0.0206127526360355
global_cp,,densenet121,0.1,0.8753056234718827,3.843520782396088,0.8730273394087575,,0.9007352941176472,3.980392156862745,0.8826314616755794,0.0085194818675518
tempscale_global_cp,1.0,densenet121,0.1,0.8850855745721271,3.860635696821516,0.8775283396310292,0.004501000222271623,0.9019607843137256,3.962009803921569,0.8836619875222818,0.0225885730693724
tempscale_global_cp,2.0,densenet121,0.1,0.8777506112469438,3.801955990220049,0.8751944876639253,0.002167148255167728,0.9007352941176472,3.901960784313725,0.8844139928698753,0.0241877503044615
tempscale_global_cp,3.0,densenet121,0.1,0.882640586797066,3.845965770171149,0.8766392531673706,0.003611913758613028,0.9007352941176472,3.936274509803922,0.8836341354723708,0.022614687533678
tempscale_global_cp,4.0,densenet121,0.1,0.8777506112469438,3.750611246943765,0.8763614136474772,0.0033340742387196753,0.9019607843137256,3.904411764705882,0.8849710338680927,0.0242648383291288
tempscale_global_cp,5.0,densenet121,0.1,0.8899755501222494,3.8753056234718826,0.8796399199822182,0.006612580573460702,0.9019607843137256,3.965686274509804,0.8835784313725491,0.0232394497810394
global_cp,,efficientnet_b0,0.01,0.9902200488997556,9.987775061124694,0.7908424094243165,,0.991421568627451,10.26593137254902,0.7851214349376114,1.3121717529429588e-05
tempscale_global_cp,1.0,efficientnet_b0,0.01,0.9926650366748166,10.61124694376528,0.7778950877972883,-0.012947321627028163,0.991421568627451,10.814950980392156,0.7726437165775402,0.001100829645349
tempscale_global_cp,2.0,efficientnet_b0,0.01,0.9926650366748166,9.792176039119804,0.7965103356301401,0.00566792620582357,0.9901960784313726,10.044117647058824,0.7895499108734403,0.0014841847626385
tempscale_global_cp,3.0,efficientnet_b0,0.01,0.9926650366748166,9.530562347188264,0.8024561013558569,0.011613691931540382,0.9901960784313726,9.803921568627452,0.7950089126559714,0.0014841847626385
tempscale_global_cp,4.0,efficientnet_b0,0.01,0.9877750611246944,9.400977995110024,0.8029562124916648,0.012113803067348328,0.9901960784313726,9.75,0.7962344028520499,0.0014841847626385
tempscale_global_cp,5.0,efficientnet_b0,0.01,0.9877750611246944,9.69682151589242,0.7962324961102467,0.005390086685930218,0.9901960784313726,9.942401960784316,0.7918616310160427,0.0014841847626385
global_cp,,efficientnet_b0,0.02,0.982885085574572,7.400977995110025,0.845965770171149,,0.9816176470588236,7.779411764705882,0.83673128342246,7.748856296529993e-05
tempscale_global_cp,1.0,efficientnet_b0,0.02,0.980440097799511,7.278728606356968,0.8475216714825518,0.0015559013114027076,0.9803921568627452,7.582107843137255,0.8406027183600713,0.0036328547207304
tempscale_global_cp,2.0,efficientnet_b0,0.02,0.980440097799511,7.227383863080685,0.8486885974661036,0.002722827294954544,0.9816176470588236,7.498774509803922,0.8431094028520499,0.0038541125825327
